flow_id,src2dst_min_length,src2dst_max_length,src2dst_stddev_length,src2dst_mean_length,src2dst_min_time,src2dst_max_time,src2dst_mean_time,src2dst_stddev_time,dst2src_min_length,dst2src_max_length,dst2src_stddev_length,dst2src_mean_length,dst2src_min_time,dst2src_max_time,dst2src_mean_time,dst2src_stddev_time,bidirectional_min_length,bidirectional_max_length,bidirectional_stddev_length,bidirectional_mean_length,bidirectional_min_time,bidirectional_max_time,bidirectional_mean_time,bidirectional_stddev_time,label,type,doh_server
"(('1.1.1.1', 443), ('192.168.20.209', 38754))",1,256,20.42600073487086,100.69797859690844,9.059906005859375e-06,3.3612709045410156,0.7397551607517969,1.3123172792860223,26,3266,99.89839873416621,87.27194860813705,9.5367431640625e-07,3.3612709045410156,0.2662286834014003,0.8371441997275401,1,3266,86.50234432191218,90.82714105793451,9.5367431640625e-07,3.360538959503174,0.19571475119102658,0.7258562970766453,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 44320))",1,256,19.76495868987627,100.18669778296383,1.811981201171875e-05,3.3983240127563477,0.7302684672524996,1.3097742950792224,26,62871,1292.130070135775,112.54222972972973,9.5367431640625e-07,3.3983240127563477,0.26408620529352084,0.8358714209525299,1,62871,1107.275997303054,109.25891472868217,9.5367431640625e-07,3.3977510929107666,0.1938926203375123,0.7249998416296134,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 49976))",1,256,19.75814120323594,100.21156069364162,1.6927719116210938e-05,3.7947349548339844,0.7217448033668377,1.3041544368997358,26,381,75.41899288736236,86.35240572171651,9.5367431640625e-07,3.7947349548339844,0.27041203378080186,0.8433561087259551,1,381,65.43287068780943,90.13177805800757,9.5367431640625e-07,3.2740628719329834,0.19665326714252532,0.7287993441067581,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 55824))",1,256,19.495892996987852,100.14583333333333,1.7881393432617188e-05,3.1303160190582275,0.7236509527557833,1.3055096999363212,26,51006,1045.141711173028,107.41132075471698,9.5367431640625e-07,3.1303160190582275,0.26195190556897413,0.8324898652059886,1,51006,895.5187383098665,105.4792243767313,9.5367431640625e-07,3.129819869995117,0.19227548406041903,0.7221674472245033,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 33400))",1,256,19.997526081275698,100.32211538461539,1.8835067749023438e-05,3.143372058868408,0.7495797905537482,1.3216919724919536,26,29233,605.2891644932082,98.4320305862362,9.5367431640625e-07,3.143372058868408,0.2647189906542219,0.8359130579623213,1,29233,520.3883332466022,98.9256120527307,9.5367431640625e-07,3.1258411407470703,0.19557325147571894,0.727579392910733,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 39352))",1,256,19.88992574847043,100.3094384707288,1.811981201171875e-05,3.3058300018310547,0.7431832440732199,1.3168421996539708,26,21853,453.98892488097624,95.02497883149873,9.5367431640625e-07,3.3058300018310547,0.263257551475987,0.8358999351489352,1,21853,390.24147606943984,96.40762738355737,9.5367431640625e-07,3.1821091175079346,0.19436170452456686,0.7270994959150346,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 45064))",1,256,20.07727840639156,100.53405017921148,1.6927719116210938e-05,3.355955123901367,0.7500152907303076,1.31693692395901,26,20445,426.2436396893943,93.9242875372182,9.5367431640625e-07,3.355955123901367,0.2668068578395438,0.8408045640709839,1,20445,366.1931555110944,95.65966122961105,9.5367431640625e-07,3.3553860187530518,0.1967407540164848,0.7289250637861557,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 51264))",1,256,20.48276562336661,100.86009732360097,1.8835067749023438e-05,3.122415065765381,0.7631249915667777,1.3270656204178761,26,398,75.7764544057704,86.49173378550233,9.5367431640625e-07,3.122415065765381,0.2656944040730406,0.8399852104225463,1,398,66.37953937596446,90.2046526249607,9.5367431640625e-07,3.121441125869751,0.19702063461519637,0.7312464476410107,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 57292))",1,256,19.914252724912764,100.26823529411764,1.8835067749023438e-05,3.1353280544281006,0.7334587338113954,1.309111366614923,26,49203,1012.5844011011034,106.65623678646935,9.5367431640625e-07,3.1353280544281006,0.2634051065961318,0.8334718939743577,1,49203,868.5379219095443,104.96734059097979,9.5367431640625e-07,3.134320020675659,0.1937481222793636,0.7237126592477342,Malicious,dns2tcp_tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.209', 35278))",1,256,19.777967841527076,100.29191090269637,1.8835067749023438e-05,3.134101152420044,0.7321831866609099,1.3099861015902112,26,398,76.33055681180991,86.52356687898089,9.5367431640625e-07,3.134101152420044,0.26499611468465023,0.8386489023106626,1,398,66.46918818448414,90.18453865336659,9.5367431640625e-07,3.1333601474761963,0.194518264744339,0.7273088793087229,Malicious,dns2tcp_tunnel,Cloudflare
