flow_id,src2dst_min_length,src2dst_max_length,src2dst_stddev_length,src2dst_mean_length,src2dst_min_time,src2dst_max_time,src2dst_mean_time,src2dst_stddev_time,dst2src_min_length,dst2src_max_length,dst2src_stddev_length,dst2src_mean_length,dst2src_min_time,dst2src_max_time,dst2src_mean_time,dst2src_stddev_time,bidirectional_min_length,bidirectional_max_length,bidirectional_stddev_length,bidirectional_mean_length,bidirectional_min_time,bidirectional_max_time,bidirectional_mean_time,bidirectional_stddev_time,label,browser,doh_server
"(('1.1.1.1', 443), ('192.168.20.112', 35012))",1,512,159.5893166850463,128.5,0.0,7.430269002914429,0.5959003448486329,1.8529826775498195,26,461,176.46642740192823,196.0,0.0,7.430269002914429,0.16644366582234701,0.3933773890929936,1,512,169.49500350458047,154.46153846153845,0.0,7.415327072143555,0.3575402069091797,1.4606194490068747,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 35680))",1,512,159.5893166850463,128.5,0.0,0.36921215057373047,0.029516204198201498,0.09195022309330309,26,21450,7922.607449921747,3738.1666666666665,0.0,0.36921215057373047,0.005296468734741211,0.015768538497385905,1,21450,5486.8885113253655,1675.5,0.0,0.36633896827697754,0.016397891221223055,0.06914314314682458,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 35828))",1,580,101.84774425682723,91.03571428571429,0.0,5.304947853088379,0.1669896732677113,0.740363897537248,26,473,140.4059485919311,147.36,0.0,5.304947853088379,0.18638118432492626,0.7819155509759981,1,580,124.77819409499848,117.60377358490567,0.0,5.282357931137085,0.08747078123546782,0.5390233638636849,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 36032))",1,580,137.31834869706555,106.06666666666666,0.0,0.17886900901794434,0.00991165226903455,0.03347484623113411,26,473,158.96301456628206,172.4,0.0,0.17886900901794434,0.013311687268708882,0.038107517850494606,1,580,149.92504794062933,132.6,0.0,0.14483189582824707,0.005866079914326571,0.0213750205643703,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 36040))",1,512,19.621445997433696,67.69436485195797,0.0,129.26739692687988,0.1726219029992584,2.60898384948255,26,609,136.63220333392707,148.24840474020056,0.0,129.26739692687988,0.15761436811742355,2.5114172106018953,1,609,106.58906258515715,108.91068097014926,0.0,129.250342130661,0.08428780266564372,1.823299885611863,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38366))",1,512,159.5893166850463,128.5,0.0,0.41616082191467285,0.03426000277201335,0.10409173990187107,26,461,176.2979296531868,195.8,0.0,0.41616082191467285,0.009170214335123697,0.02506317382878353,1,512,169.40871763125847,154.3846153846154,0.0,0.41391897201538086,0.020556001663208007,0.0813564057816013,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38434))",1,580,97.80940926671124,87.64516129032258,0.0,0.43309688568115234,0.02828562455099137,0.08393112984714751,26,472,138.01396521850995,147.1851851851852,0.0,0.43309688568115234,0.03208999813727613,0.08792160166654865,1,580,121.91131574248638,115.36206896551724,0.0,0.3816399574279785,0.015003679109656292,0.0568821712911811,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38484))",1,512,83.82295149439582,85.3529411764706,0.0,59.003637075424194,1.4234656397976093,8.093312840792033,26,473,157.21312144841966,173.63333333333333,0.0,59.003637075424194,1.0723651344493283,7.649300696943307,1,512,131.37377998809114,126.734375,0.0,58.98652195930481,0.750962187924723,5.919132273009562,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38514))",1,512,159.5893166850463,128.5,0.0,0.3842458724975586,0.03439593315124512,0.09782972831708973,26,461,176.63567023678993,196.2,0.0,0.3842458724975586,0.024914556079440646,0.04655360610223684,1,512,169.58166418691133,154.53846153846155,0.0,0.27284789085388184,0.02063755989074707,0.05872727308756438,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38556))",1,580,100.88803084674204,89.13793103448276,0.0,0.7050671577453613,0.033257911079808286,0.10876953425291926,26,473,141.27416214187537,154.16666666666666,0.0,0.7050671577453613,0.033998108924703396,0.11573582218741954,1,580,125.1193293005271,118.58490566037736,0.0,0.6881711483001709,0.01805429458618164,0.07838348234409379,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38604))",1,580,173.6354916214346,124.77777777777777,0.0,0.021564960479736328,0.0029247648575726677,0.005917852279975353,26,345,120.2207968697596,116.4,0.0,0.021564960479736328,0.0028908782535129124,0.006488443870033559,1,580,156.7150182298286,121.78571428571429,0.0,0.016112089157104492,0.0018415186140272352,0.004010435667389005,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 38610))",1,512,22.503088274959946,69.23316912972085,0.0,58.31814002990723,0.08736456669331576,1.3752004529959179,26,734,137.27969682648245,150.02524429967426,0.0,58.31814002990723,0.0735018809798293,1.206709934670801,1,734,106.51456731711949,109.79435813573181,0.0,58.2983660697937,0.0434947290734459,0.9701280700200641,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 39792))",1,512,159.5893166850463,128.5,0.0,0.41296887397766113,0.0329959233601888,0.10290158503245463,26,461,176.63567023678993,196.2,0.0,0.41296887397766113,0.007117085986667209,0.01923980918878108,1,512,169.58166418691133,154.53846153846155,0.0,0.4106290340423584,0.019797554016113283,0.080393769756681,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 39832))",1,580,100.88803084674204,89.13793103448276,0.0,0.40721988677978516,0.023163753643370512,0.07146228281679393,26,473,140.371475170943,154.375,0.0,0.40721988677978516,0.02434712775210117,0.07452053260602384,1,580,124.68538120494661,118.67924528301887,0.0,0.39022302627563477,0.012574609120686848,0.05010383795473583,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 39878))",1,580,117.2188615571231,97.8108108108108,0.0,18854.262701034546,258.2939386302478,2191.555936469241,26,472,148.25560406922577,161.0,0.0,18854.262701034546,330.79649345498336,2475.304505667163,1,580,135.4407016178265,125.57575757575758,0.0,18854.262701034546,143.93479022906936,1641.0043142652512,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 39886))",1,580,71.3189776528253,76.98412698412699,0.0,60.00663900375366,2.4070273036956786,11.60442167370135,26,473,125.28487733308205,134.0677966101695,0.0,60.00663900375366,2.0742315227149897,10.785619395807457,1,580,105.0294068187307,104.59016393442623,0.0,59.9913649559021,1.2381827693907812,8.393072928354208,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 39974))",512,512,0.0,512.0,0.0,0.0,0.0,0.0,122,122,0.0,122.0,0.0,0.0,0.0,0.0,122,512,195.0,317.0,0.0,0.017093896865844727,0.005697965621948242,0.008058140260494851,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 39992))",1,512,159.5893166850463,128.5,0.0,0.3984701633453369,0.03190639813741048,0.09928955815890564,26,461,176.63567023678993,196.2,0.0,0.3984701633453369,0.007325781716240777,0.019531594781341022,1,512,169.58166418691133,154.53846153846155,0.0,0.39527416229248047,0.01914383888244629,0.07741502546343575,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 40038))",1,580,100.88803084674204,89.13793103448276,0.0,0.4224400520324707,0.021342106032789798,0.07136514410751257,26,473,141.20871446786373,154.375,0.0,0.4224400520324707,0.02442814441437417,0.07851942292992586,1,580,125.11274516692527,118.67924528301887,0.0,0.4049699306488037,0.011585714703514462,0.050487199293812644,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 40082))",1,512,54.872614540685156,75.67857142857143,0.0,5.230341911315918,0.13554044969067602,0.6456673805846028,26,483,135.90164055710244,152.41975308641975,0.0,5.230341911315918,0.1188850432449246,0.6014996909991861,1,512,109.86999513533095,113.35151515151514,0.0,5.212925910949707,0.06880016747216686,0.46247050067335765,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 40182))",1,512,159.5893166850463,128.5,0.0,0.39313602447509766,0.03148007392883301,0.09795243874182588,26,461,176.63567023678993,196.2,0.0,0.39313602447509766,0.007133775287204319,0.019344683591472636,1,512,169.58166418691133,154.53846153846155,0.0,0.39099597930908203,0.018888044357299804,0.07658233750222528,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 40226))",1,580,100.88803084674204,89.13793103448276,0.0,0.29230380058288574,0.021515599468298126,0.0643261078926913,26,473,141.22961996534423,154.16666666666666,0.0,0.29230380058288574,0.022102208847695207,0.06558521121990774,1,580,125.09655651298397,118.58490566037736,0.0,0.2705528736114502,0.011679896854218982,0.04473205006872341,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 40268))",1,580,173.6354916214346,124.77777777777777,0.0,0.04399704933166504,0.004019358578850241,0.01088660580348555,26,345,123.1206217495672,141.25,0.0,0.04399704933166504,0.0039055688040597098,0.00955857333760845,1,580,159.98309821970676,129.84615384615384,0.0,0.02331089973449707,0.002733163833618164,0.00669174066867203,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 40274))",1,512,24.016425725118,69.0836320191159,0.0,4.335136890411377,0.03382376205115994,0.19457606002287905,26,716,138.6239771577347,150.25683709869205,0.0,4.335136890411377,0.033302860271356274,0.19185910885821345,1,716,107.54616463351347,109.76698450536352,0.0,4.238133907318115,0.016866513833559037,0.13304696259804538,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41126))",1,512,159.5893166850463,128.5,0.0,0.40036797523498535,0.03228146235148112,0.09984183197485266,26,461,176.46642740192823,196.0,0.0,0.40036797523498535,0.007738325330946181,0.0207941989667243,1,512,169.49500350458047,154.46153846153845,0.0,0.3974580764770508,0.019368877410888673,0.07790406992079814,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41168))",1,580,100.88803084674204,89.13793103448276,0.0,0.3262360095977783,0.02012733409279271,0.06040446796417691,26,473,140.3925053396924,154.16666666666666,0.0,0.3262360095977783,0.021904296063362284,0.06435866406000924,1,580,124.66913705655085,118.58490566037736,0.0,0.3092920780181885,0.010926267078944615,0.04196049349089819,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41212))",1,580,173.6354916214346,124.77777777777777,0.0,0.0188748836517334,0.0025311778573428884,0.005994151788145734,26,345,123.1206217495672,141.25,0.0,0.0188748836517334,0.003233569008963449,0.007905418008154348,1,580,159.98309821970676,129.84615384615384,0.0,0.017858028411865234,0.001721200942993164,0.004714271791910303,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41218))",1,512,29.96438647584207,69.27150537634408,0.0,5.0345139503479,0.02810735785945107,0.20668032968285308,26,33586,1696.6942103761644,237.71794871794873,0.0,5.0345139503479,0.026233499255198724,0.20165338093037752,1,33586,1216.9284191401948,155.48425196850394,0.0,5.017297029495239,0.013712256657631086,0.14352406621189348,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41670))",1,512,159.5893166850463,128.5,0.0,0.39026808738708496,0.03126974105834961,0.09724344081073748,26,461,176.63567023678993,196.2,0.0,0.39026808738708496,0.0069565508100721575,0.018743527570163353,1,512,169.58166418691133,154.53846153846155,0.0,0.3878481388092041,0.018761844635009767,0.07594261447474186,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41712))",1,580,100.88803084674204,89.13793103448276,0.0,0.2912750244140625,0.02160259715297766,0.06434415011960466,26,473,139.88834213003202,153.79166666666666,0.0,0.2912750244140625,0.02188349277415174,0.06513719710191376,1,580,124.36380501808397,118.41509433962264,0.0,0.27413010597229004,0.0117271241687593,0.044958093533557335,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41756))",1,580,173.6354916214346,124.77777777777777,0.0,0.060606956481933594,0.0049097537994384766,0.014516308893288676,26,345,123.1206217495672,141.25,0.0,0.060606956481933594,0.0032654149191720144,0.007991204240082317,1,580,159.98309821970676,129.84615384615384,0.0,0.043656110763549805,0.003338632583618164,0.009418017096925555,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41762))",1,512,87.94617040490672,89.26666666666667,0.0,0.5123140811920166,0.023940846071404925,0.08581984100381697,26,473,158.3342646712916,178.03703703703704,0.0,0.5123140811920166,0.01862896613354953,0.07149355306391733,1,512,133.83023520847473,131.31578947368422,0.0,0.49527692794799805,0.012500087771795492,0.06029711782011734,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41786))",1,512,159.5893166850463,128.5,0.0,0.38649702072143555,0.030983734130859374,0.09630216277164147,26,461,176.8056560181263,196.4,0.0,0.38649702072143555,0.0070292419857449,0.018953149320394498,1,512,169.66869910393402,154.6153846153846,0.0,0.3840818405151367,0.018590240478515624,0.07521934681288202,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41828))",1,580,100.88803084674204,89.13793103448276,0.0,0.33175086975097656,0.022241211774056417,0.06501618527742627,26,473,140.36519828251193,154.16666666666666,0.0,0.33175086975097656,0.022778551629249084,0.06636348984350544,1,580,124.6552126319307,118.58490566037736,0.0,0.3144519329071045,0.012073800677344912,0.04541612321051252,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41872))",1,580,173.6354916214346,124.77777777777777,0.0,0.0529630184173584,0.004445707096773035,0.012788108223770299,26,345,123.1206217495672,141.25,0.0,0.0529630184173584,0.0034759725843157086,0.008501417660522984,1,580,159.98309821970676,129.84615384615384,0.0,0.03457903861999512,0.003023080825805664,0.007998886160644814,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 41878))",1,512,31.869194820698866,69.85852090032154,0.0,5.019711971282959,0.06979995802788727,0.3467535194105566,26,473,128.55156116191367,143.38509316770185,0.0,5.019711971282959,0.06696348650088392,0.340921720409417,1,512,101.2742198170875,107.260663507109,0.0,4.9800920486450195,0.03426543394096284,0.24185208445824977,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42232))",1,512,159.5893166850463,128.5,0.0,0.3812830448150635,0.03057087262471517,0.09499625156507906,26,461,176.63567023678993,196.2,0.0,0.3812830448150635,0.008087979422675239,0.018745439891531646,1,512,169.58166418691133,154.53846153846155,0.0,0.3686211109161377,0.0183425235748291,0.07214427357090973,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42276))",1,580,100.88803084674204,89.13793103448276,0.0,0.34329795837402344,0.019680106849001164,0.05965180026030939,26,472,140.5432354888227,154.375,0.0,0.34329795837402344,0.022839510694463203,0.06469871288585034,1,580,124.77296719572963,118.67924528301887,0.0,0.3221290111541748,0.010683486575172062,0.04127559416914696,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42318))",1,580,173.6354916214346,124.77777777777777,0.0,0.020158052444458008,0.003040594213149127,0.006588479644887485,26,345,123.1206217495672,141.25,0.0,0.020158052444458008,0.004929576601300921,0.012067647917333925,1,580,159.98309821970676,129.84615384615384,0.0,0.016991138458251953,0.002067604064941406,0.00503434719179536,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42324))",1,580,45.5952008435346,71.66265060240964,0.0,58.466469049453735,0.3206347072232526,3.6617786414202147,26,472,116.66527947188821,134.30128205128204,0.0,58.466469049453735,0.23726365957229467,3.3117882601482274,1,580,92.98248302353858,102.00931677018633,0.0,58.44917106628418,0.16505456934820623,2.6309274828063343,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42594))",1,580,114.45870091143213,96.02564102564102,0.0,22566.31660103798,293.09134269070313,2554.9141601390224,26,473,145.96972017907387,159.25806451612902,0.0,22566.31660103798,369.9674657055589,2865.590146455246,1,580,133.1223895978618,124.02857142857142,0.0,22566.31660103798,162.3599524257852,1907.1514418882018,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42638))",1,580,100.88803084674204,89.13793103448276,0.0,0.355212926864624,0.021615367186696904,0.0639092849628009,26,473,140.1809098986021,153.75,0.0,0.355212926864624,0.021976678929430372,0.06492968598285959,1,580,124.50753400295062,118.39622641509433,0.0,0.33815479278564453,0.01173405647277832,0.04458754487840286,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42680))",1,580,173.6354916214346,124.77777777777777,0.0,0.02009105682373047,0.002528050366569968,0.0059856351147912585,26,345,123.1206217495672,141.25,0.0,0.02009105682373047,0.0033668790544782367,0.00823400000468689,1,580,159.98309821970676,129.84615384615384,0.0,0.017164945602416992,0.001719074249267578,0.004548456732499375,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 42686))",1,512,26.73575326121458,69.08542246982358,0.0,22465.10588502884,10.491960449657272,484.0437301330022,26,63808,1917.1269539350783,203.04697380307135,0.0,22465.10588502884,10.20731380887555,477.4573665709401,1,63808,1366.6634233837453,136.98626373626374,0.0,22465.10588502884,5.172702278019718,339.91218387812717,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 43932))",1,512,159.5893166850463,128.5,0.0,0.3883781433105469,0.03115706443786621,0.09678282551554322,26,461,176.46642740192823,196.0,0.0,0.3883781433105469,0.007288985782199436,0.019287717404042636,1,512,169.49500350458047,154.46153846153845,0.0,0.3847692012786865,0.018694238662719728,0.07536148563835438,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 43976))",1,580,100.88803084674204,89.13793103448276,0.0,0.2800939083099365,0.01599138661434776,0.05162794746026683,26,472,140.7173523908437,154.70833333333334,0.0,0.2800939083099365,0.017884208800944875,0.0557681763164462,1,580,124.90505614628977,118.83018867924528,0.0,0.2565939426422119,0.008681038447788784,0.03529947583519956,Benign,firefox,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.112', 44016))",1,512,159.34534037743308,129.25,0.0,0.10230803489685059,0.00805513064066569,0.025471227801482213,26,461,176.2979296531868,195.8,0.0,0.10230803489685059,0.01151977645026313,0.031564801822025375,1,512,169.1971295236809,154.84615384615384,0.0,0.08546209335327148,0.004833078384399414,0.017007557130158633,Benign,firefox,Cloudflare
