flow_id,src2dst_min_length,src2dst_max_length,src2dst_stddev_length,src2dst_mean_length,src2dst_min_time,src2dst_max_time,src2dst_mean_time,src2dst_stddev_time,dst2src_min_length,dst2src_max_length,dst2src_stddev_length,dst2src_mean_length,dst2src_min_time,dst2src_max_time,dst2src_mean_time,dst2src_stddev_time,bidirectional_min_length,bidirectional_max_length,bidirectional_stddev_length,bidirectional_mean_length,bidirectional_min_time,bidirectional_max_time,bidirectional_mean_time,bidirectional_stddev_time,label,browser,doh_server
"(('192.168.20.111', 45226), ('8.8.8.8', 443))",1,614,119.76965131033822,87.075,2.002716064453125e-05,184227.95335888863,4735.298714179259,29117.56234013755,26,497,142.98621187881255,127.67441860465117,9.5367431640625e-07,184227.95335888863,4397.061947408177,28084.94458590725,1,614,133.85327446685278,108.10843373493977,9.5367431640625e-07,184227.95335888863,2252.1542664998915,20219.540119071455,Benign,firefox,Google
"(('192.168.20.111', 45276), ('8.8.8.8', 443))",1,621,98.1244793131026,78.72972972972973,1.8835067749023438e-05,0.3798840045928955,0.037977642483181424,0.08304528221913647,26,497,113.70459886244328,107.55555555555556,1.9073486328125e-06,0.3798840045928955,0.02629865841432051,0.08007913325437126,1,621,107.91348753142823,94.54878048780488,1.9073486328125e-06,0.3798840045928955,0.0168789522147473,0.05790001527469626,Benign,firefox,Google
"(('192.168.20.111', 45318), ('8.8.8.8', 443))",1,512,22.20306100358979,58.33066415449835,2.193450927734375e-05,60.00930190086365,0.21387754671705625,2.6164164104139003,26,497,77.90536305058181,83.85631983240224,9.5367431640625e-07,60.00930190086365,0.15852320342033097,2.25756196019429,1,512,62.08609323717402,72.98987367154602,9.5367431640625e-07,59.9936408996582,0.09103681798996328,1.709969417941148,Benign,firefox,Google
"(('192.168.20.111', 46138), ('8.8.8.8', 443))",1,621,117.96720900318019,85.24,2.09808349609375e-05,59.00062894821167,10.00611275434494,21.908682973039866,26,497,111.87476484982697,103.46428571428571,1.9073486328125e-06,59.00062894821167,8.893376703615543,20.894713209556983,1,621,115.14880245583612,94.86792452830188,1.9073486328125e-06,58.98489308357239,4.618205886620742,15.693509913735873,Benign,firefox,Google
"(('192.168.20.111', 46594), ('8.8.8.8', 443))",1,621,117.96720900318019,85.24,2.47955322265625e-05,59.0005099773407,10.00856520732244,21.901607825380378,26,497,131.3034082491232,117.03448275862068,2.86102294921875e-06,59.0005099773407,8.577843861920494,20.578317470117412,1,621,126.30472031208434,102.31481481481481,2.86102294921875e-06,58.984997034072876,4.532180471240349,15.553514176294001,Benign,firefox,Google
"(('192.168.20.111', 46604), ('8.8.8.8', 443))",1,621,114.30444511408777,81.44444444444444,2.5987625122070312e-05,59.0008270740509,9.236934194198021,21.216556625673665,26,497,128.47294098788663,112.16129032258064,9.5367431640625e-07,59.0008270740509,8.0044730981191,20.001367142389256,1,621,123.03972561119438,97.86206896551724,9.5367431640625e-07,58.98535990715027,4.213338404371028,15.046436009118596,Benign,firefox,Google
"(('192.168.20.111', 47592), ('8.8.8.8', 443))",1,621,114.30444511408777,81.44444444444444,3.504753112792969e-05,59.000438928604126,9.239153467691862,21.20875632938582,26,497,109.4614341014933,98.83333333333333,2.86102294921875e-06,59.000438928604126,8.282480034334906,20.279793908370706,1,621,112.11833655204349,90.59649122807018,2.86102294921875e-06,58.98486304283142,4.28960696714265,15.164785690555801,Benign,firefox,Google
"(('192.168.20.111', 47600), ('8.8.8.8', 443))",1,621,134.1424904951175,90.94736842105263,2.3126602172851562e-05,271837.5748770237,7359.938751993953,44079.612597568506,26,497,148.47007602248522,131.0487804878049,2.86102294921875e-06,271837.5748770237,6807.942673975229,42438.71628452419,1,621,143.16815068965423,111.75949367088607,2.86102294921875e-06,271837.5748770237,3491.252997740721,30580.90674124738,Benign,firefox,Google
"(('192.168.20.111', 47604), ('8.8.8.8', 443))",1,621,129.8128177302181,91.5,2.09808349609375e-05,272005.4247791767,8257.199502728203,46624.54634865398,26,497,143.08482998357505,124.4,5.0067901611328125e-06,272005.4247791767,8014.33993246976,45954.96431705495,1,621,137.6920819466096,108.18840579710145,5.0067901611328125e-06,272005.4247791767,4007.170346912216,32741.20330768696,Benign,firefox,Google
"(('192.168.20.111', 48796), ('8.8.8.8', 443))",1,621,83.16272538129344,69.74528301886792,2.09808349609375e-05,316209.41785407066,3013.969267922356,30711.342529681828,26,497,95.44742044213504,87.7910447761194,9.5367431640625e-07,316209.41785407066,2379.4492262341923,27315.67508660888,1,621,90.67205780157536,79.82083333333334,9.5367431640625e-07,316209.41785407066,1324.1287578738384,20410.983092734645,Benign,firefox,Google
