flow_id,src2dst_min_length,src2dst_max_length,src2dst_stddev_length,src2dst_mean_length,src2dst_min_time,src2dst_max_time,src2dst_mean_time,src2dst_stddev_time,dst2src_min_length,dst2src_max_length,dst2src_stddev_length,dst2src_mean_length,dst2src_min_time,dst2src_max_time,dst2src_mean_time,dst2src_stddev_time,bidirectional_min_length,bidirectional_max_length,bidirectional_stddev_length,bidirectional_mean_length,bidirectional_min_time,bidirectional_max_time,bidirectional_mean_time,bidirectional_stddev_time,label,browser,doh_server
"(('176.103.130.130', 443), ('192.168.20.191', 57500))",1,512,72.74004513792019,109.05,2.5987625122070312e-05,5.177011013031006,0.22584393064854508,0.8289230319756655,26,63030,10464.321932813977,2767.622950819672,9.5367431640625e-07,5.177011013031006,0.2220800002415975,0.7604269783428091,1,63030,7548.0467696358055,1449.3223140495868,9.5367431640625e-07,4.852632999420166,0.11126874089241028,0.544259194107617,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 57506))",1,512,137.38398742211552,131.8,5.1021575927734375e-05,1.8059799671173096,0.21804187032911512,0.5621422197148942,30,32218,11603.869274636678,6269.0,0.0,1.8059799671173096,0.15093277050898626,0.47873678223714583,1,32218,9365.27161764261,3711.8333333333335,0.0,1.7786798477172852,0.0865059520887292,0.3613196269398842,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 57560))",0,512,51.26820317546912,102.47918683446272,1.7881393432617188e-05,45.57690191268921,0.512576143389464,2.721545118619264,19,47691,1206.9419828928214,185.54992158912702,0.0,45.57690191268921,0.5534210653983399,4.235664474737945,0,47691,838.7104780877444,142.41744156823322,0.0,45.03388285636902,0.2660808788585327,1.9571476236428755,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 57572))",0,512,132.67400096682238,101.38461538461539,4.00543212890625e-05,45.02996110916138,11.746661166350046,19.26686272615613,19,28958,7699.351835290666,3887.9375,0.0,45.02996110916138,12.391739463806152,44.81386300803133,0,28958,6021.6479450264005,2190.5172413793102,0.0,45.02748084068298,6.639407856123788,15.69034040539706,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 57978))",0,512,155.9821927158496,100.0,5.412101745605469e-05,45.0739860534668,16.898491621017456,21.800842208599445,19,61153,22273.59541945849,13450.416666666666,0.0,45.0739860534668,16.366268092935737,51.74517565765152,0,61153,18087.36165081929,7728.809523809524,0.0,45.0739860534668,9.002821898460388,17.99840597751921,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 59096))",1,512,51.026399753033445,102.86702386751097,1.7881393432617188e-05,7.8439600467681885,0.2645272437127245,0.8890800712060564,19,61056,1747.8616868009083,209.56276150627616,0.0,7.8439600467681885,0.2840802709448718,0.9168392981021857,1,61056,1215.475520063241,154.31778058007566,0.0,7.8116490840911865,0.13695879312143797,0.6326995086808794,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 60677))",0,512,50.863972558921624,103.3532582067614,1.9788742065429688e-05,45.3024160861969,0.4439292485807456,1.9303313370363473,19,54987,1882.0635191988035,213.3336745138178,0.0,45.3024160861969,0.4637368125788566,1.9755287440469815,0,54987,1317.8985321931264,157.1459324155194,0.0,45.0195209980011,0.22676746494243546,1.3765342163195604,Benign,chrome,AdGuard
"(('176.103.130.130', 443), ('192.168.20.191', 62705))",0,512,50.812443290733405,103.50073637702504,2.09808349609375e-05,45.25314497947693,0.47616935361813467,2.1849044651916767,19,47429,1669.2550274606047,207.66632962588474,0.0,45.25314497947693,0.49038854523264647,2.9621334618781243,0,47429,1173.3520829884064,154.8181818181818,0.0,45.02625584602356,0.24153601018480833,1.561071095112565,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 64879))",0,512,53.11788262685772,103.11488673139158,2.09808349609375e-05,45.03896903991699,0.5825638427147023,3.2936511056082476,19,65319,4387.6442552265335,462.74242424242425,0.0,45.03896903991699,0.6819051956446939,7.4529720761290275,0,65319,3077.1515918201303,279.36798679867985,0.0,45.02655816078186,0.3339365243321111,2.686445297641207,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 49188))",1,43081,948.7561266944481,123.67865824015557,1.8835067749023438e-05,8.961364030838013,0.2979672431713876,1.0068006298108265,19,46010,1627.4005540632638,219.67294610151754,0.0,8.961364030838013,0.3207603293563683,1.0423195207265177,1,46010,1320.7658009018123,169.90977822580646,0.0,8.933909177780151,0.15444407638567115,0.728443279146797,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 49192))",0,512,132.67400096682238,101.38461538461539,5.3882598876953125e-05,45.034099102020264,11.80503092209498,19.231065809393993,19,41735,14894.035327233814,8585.066666666668,0.0,45.034099102020264,13.327486651284355,46.24586450987518,0,41735,11693.943372401749,4646.214285714285,0.0,45.034099102020264,6.911564668019612,15.914665065955495,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 49421))",0,512,155.9821927158496,100.0,6.699562072753906e-05,45.06446194648743,16.898476749658585,21.79990487858967,19,59680,23795.229386925203,16271.916666666666,0.0,45.06446194648743,16.366733919490468,51.7452853046981,0,59680,19687.78963119929,9341.095238095239,0.0,45.06430912017822,9.003079104423524,17.998454192130456,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 50227))",0,512,155.9821927158496,100.0,3.600120544433594e-05,45.07093787193298,16.89852911233902,21.80113086579239,19,45315,16009.990774874617,11244.454545454546,9.5367431640625e-07,45.07093787193298,18.003227496147154,53.9997795581121,0,45315,13104.429054617374,6229.45,9.5367431640625e-07,45.07080698013306,9.476839366712069,18.344447519941642,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 50749))",1,512,51.34709859931099,101.88435700575816,1.5974044799804688e-05,26.361629962921143,0.29623435336812093,1.1871542635264138,19,41035,1345.605726343396,191.07224532224532,0.0,26.361629962921143,0.32093340000384685,1.2297822126074438,1,41035,934.1000534507446,144.69810379241517,0.0,26.178176879882812,0.15402602923312092,0.856452777559834,Benign,chrome,AdGuard
"(('176.103.130.131', 443), ('192.168.20.191', 52491))",0,512,51.25446580135755,102.31721470019342,2.288818359375e-05,45.028274059295654,0.46349532603064075,2.1576376031107265,19,53516,1833.9911850456965,207.99639546858907,0.0,45.028274059295654,0.49359797890931906,3.133964478673464,0,53516,1277.913335239063,153.49650872817955,0.0,45.024707078933716,0.23898756173995703,1.5576774360778083,Benign,chrome,AdGuard
