flow_id,src2dst_min_length,src2dst_max_length,src2dst_stddev_length,src2dst_mean_length,src2dst_min_time,src2dst_max_time,src2dst_mean_time,src2dst_stddev_time,dst2src_min_length,dst2src_max_length,dst2src_stddev_length,dst2src_mean_length,dst2src_min_time,dst2src_max_time,dst2src_mean_time,dst2src_stddev_time,bidirectional_min_length,bidirectional_max_length,bidirectional_stddev_length,bidirectional_mean_length,bidirectional_min_time,bidirectional_max_time,bidirectional_mean_time,bidirectional_stddev_time,label,type,doh_server
"(('1.1.1.1', 443), ('192.168.20.211', 50216))",1,256,55.83215096100798,153.25925925925927,9.202957153320312e-05,407.0387849807739,16.436714383272026,78.12137866598201,19,29456,4147.426774275829,733.734693877551,2.1457672119140625e-06,407.0387849807739,8.902866477767626,57.05655399040178,1,29456,3341.9307352637575,527.5131578947369,2.1457672119140625e-06,399.99909591674805,5.698060986200969,45.8411553515348,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50220))",1,256,68.69359444195196,98.0909090909091,7.486343383789062e-05,401.5544390678406,40.48997170925141,120.35561323511057,19,30703,6809.535926524364,1843.7894736842106,9.059906005859375e-06,401.5544390678406,22.49347738424937,91.56007348818348,1,30703,5484.245254362719,1203.7,9.059906005859375e-06,400.00019812583923,13.962059210086691,72.95494276054005,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50224))",1,256,60.1532905778806,148.28571428571428,0.00010013580322265625,404.0753390789032,15.72805596280981,76.16218667671816,19,25620,3605.5400162568794,653.3877551020408,4.0531158447265625e-06,404.0753390789032,8.84090935687224,57.0638967196574,1,25620,2886.6986844821063,469.7142857142857,4.0531158447265625e-06,399.9993529319763,5.587598828892959,45.54616379966563,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50228))",1,256,68.58450780419585,97.72727272727273,0.00010895729064941406,401.5532867908478,40.49615519046783,120.35318976942146,19,59571,13974.631634070303,3681.529411764706,1.0967254638671875e-05,401.5532867908478,25.309064999222755,96.74681845978333,1,59571,11028.800758336865,2273.6071428571427,1.0967254638671875e-05,399.99931597709656,14.998575996469569,75.50564808381661,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50232))",1,256,75.88506578949868,97.11111111111111,8.487701416015625e-05,401.5584599971771,50.35665249824524,132.74218474924828,19,52974,14061.538623548224,4273.0,5.0067901611328125e-06,401.5584599971771,33.569686571756996,110.48381985286477,1,52974,11002.561327363586,2564.681818181818,5.0067901611328125e-06,399.9996380805969,19.183486665998185,85.15362554303701,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50236))",1,256,45.65197038463948,99.76,6.914138793945312e-05,400.55574893951416,17.42808062831561,79.88875536118043,19,18611,2725.9585238187774,632.7555555555556,6.9141387939453125e-06,400.55574893951416,9.505852525884455,59.55325430918691,1,18611,2200.668686688532,442.4,6.9141387939453125e-06,399.9994008541107,6.061941088109776,47.773187521786916,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50240))",1,256,53.71897611702711,99.22222222222223,8.106231689453125e-05,400.5566461086273,24.11952994851505,94.11035660497441,19,25658,4576.351103954621,1062.2,7.152557373046875e-06,400.5566461086273,14.13845603219394,72.87093128969207,1,25658,3647.984733802426,701.0833333333334,7.152557373046875e-06,399.7211420536041,8.72408530052672,57.65019496035043,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50244))",1,256,60.86707665403492,98.35714285714286,0.00010395050048828125,400.5343379974365,31.310157464100765,106.58690011685616,19,42013,8536.512152604775,1986.9130434782608,5.0067901611328125e-06,400.5343379974365,18.50069622559981,83.2524445316301,1,42013,6792.579850833472,1272.3243243243244,5.0067901611328125e-06,400.0015480518341,11.306445750925276,65.70231181235968,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50248))",1,256,29.360823372405083,101.53968253968254,7.700920104980469e-05,401.6534159183502,7.2438976764678955,50.50061623931796,19,1879,303.3431801633716,195.69747899159663,7.867813110351562e-06,401.6534159183502,3.805975043167502,36.63292380538968,1,1879,249.9400039711016,163.1043956043956,7.867813110351562e-06,399.9998450279236,2.481335115696185,29.631610311180808,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50254))",1,256,55.89484051465862,153.37037037037038,8.0108642578125e-05,405.3483591079712,16.36885550388923,77.7968592949775,19,2406,341.3393310799496,176.69387755102042,1.9073486328125e-06,405.3483591079712,8.866104563077291,57.06036687103399,1,2406,276.32309357514134,168.4078947368421,1.9073486328125e-06,399.9998450279236,5.6745365746816,45.84291820340366,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50258))",1,256,55.77130944738517,153.07407407407408,0.00010991096496582031,404.06968688964844,16.322086499287533,77.55049069533675,19,310,118.21078601614809,132.79166666666666,2.86102294921875e-06,404.06968688964844,9.02889119310582,57.6526735955711,1,310,100.78573620419819,140.09333333333333,2.86102294921875e-06,399.99933099746704,5.734787148398322,46.14862660719072,Malicious,dsncat2_default-tunnel,Cloudflare
"(('1.1.1.1', 443), ('192.168.20.211', 50262))",1,256,40.94079614427809,102.29411764705883,8.797645568847656e-05,401.55032110214233,12.977194395932285,68.69173797946817,19,32847,4820.733983497579,1049.21875,7.152557373046875e-06,401.55032110214233,6.796783602426922,49.94151708405925,1,32847,3921.803407555449,720.6938775510204,7.152557373046875e-06,400.00105810165405,4.414921804801705,40.376047651233904,Malicious,dsncat2_default-tunnel,Cloudflare
